x,y,z
18,26.19,4.18
18,26.22,4.17
18,26.25,4.19
18,26.26,4.22
18,26.3,4.19
18,26.27,4.2
18,26.32,4.21
18,26.33,4.23
18,26.38,4.23
18,26.41,4.22
18,26.5,4.19
18,26.69,4.22
18,26.89,4.21
18,27.45,4.22
18,28.95,4.42
18,31,5.35
18,32.1,5.66
18,32.99,5.82
18,33.34,5.94
18,33.4,6.02
18,33.35,6.06
18,32.91,6.1
18,32.96,6.12
18,33.1,6.06
18,33.2,6.1
18,33.04,6.11
18,33,6.12
18,33.07,6.13
18,33.13,6.12
18,33.22,6.09
18,33.22,6.08
18,32.98,6.1
18,32.65,6.1
18,32.64,6.14
18,32.61,6.13
18,32.61,6.13
18,32.6,6.11
18,32.65,6.08
18,32.67,6.1
18,32.71,6.12
18,32.76,6.1
18,32.83,6.11
18,32.95,6.12
18,33.08,6.12
18,32.84,6.13
18,32.68,6.12
18,32.72,6.1
18,32.81,6.15
18,32.97,6.15
18,33.05,6.17
18,33.08,6.15
18,33.26,6.12
18,33.41,6.1
18,33.46,6.08
18,33.47,6.09
18,33.22,6.12
18,33.04,6.13
18,33.07,6.1
18,33.06,6.11
18,33.06,6.11
18,33.01,6.14
18,32.94,6.12
18,33.05,6.11
18,33.1,6.09
18,33.15,6.11
18,33.16,6.14
18,33.21,6.14
18,33.2,6.09
18,32.76,6.12
18,32.77,6.09
18,33.18,6.1
18,33.79,6.08
18,34.34,6.12
18,35.39,6.12
18,38.47,6.39
18,42.92,6.83
18,48.64,7.5
18,50.7,8.07
18,51.57,8.53
18,52.22,8.61
18,52.75,8.61
18,52.81,8.65
18,52.85,8.6
18,52.75,8.62
18,52.9,8.68
18,53.02,8.69
18,53.02,8.67
18,53.17,8.7
18,53.13,8.64
18,53.17,8.68
18,53.41,8.64
18,53.5,8.67
18,53.52,8.66
18,53.45,8.65
18,53.53,8.66
18,53.38,8.73
18,53.37,8.66
18,53.44,8.66
18,53.2,8.66
18,52.69,8.65
18,52.49,8.68
18,52.71,8.61
18,52.78,8.61
18,52.67,8.64
18,52.71,8.62
18,52.87,8.57
18,52.57,8.62
18,52.67,8.62
18,52.74,8.65
18,52.96,8.63
18,53.05,8.62
18,53.18,8.65
18,53.19,8.65
18,52.78,8.61
18,52.84,8.63
18,53.36,8.69
18,53.31,8.68
18,53.24,8.64
18,53.29,8.7
18,53.28,8.64
18,53.36,8.64
18,53.58,8.59
18,53.5,8.68
18,53.5,8.71
18,53.53,8.66
18,53.27,8.59
18,53.08,8.63
18,53.2,8.66
19,10.65,0.1
19,10.64,0.09
19,10.62,0.05
19,10.61,0.06
19,10.59,0.08
19,10.58,0.05
19,10.65,0.05
19,10.37,0.06
19,10.36,0.03
19,10.74,0
19,10.74,0.01
19,10.99,0.05
19,10.88,0.04
19,10.88,0
19,10.87,0.01
19,10.42,0
19,10.3,0
19,10.29,0
19,10.69,0
19,10.7,0
19,10.69,0
19,10.68,0.01
19,10.68,0.01
19,10.83,0.01
19,10.91,0
19,10.9,0
19,11.01,0
19,10.87,0.03
19,10.69,0.05
19,10.62,0.03
19,10.69,0.01
19,10.68,0.04
19,10.2,0.04
19,10.18,0.01
19,10.58,0.01
19,10.88,0.04
19,10.87,0.04
19,10.84,0.05
19,10.86,0.05
19,10.86,0.06
19,10.85,0.07
19,10.96,0.06
19,11.02,0.05
19,11.12,0.06
19,11.03,0.06
19,10.96,0.07
19,10.78,0.05
19,10.76,0.07
19,10.82,0.06
19,10.72,0.08
19,10.71,0.06
19,10.59,0.06
19,10.57,0.06
19,10.51,0.08
19,10.56,0.08
19,10.55,0.07
19,10.59,0.05
19,10.74,0.05
19,10.74,0.05
19,10.82,0.06
19,10.96,0.05
19,10.92,0.05
19,10.77,0.07
19,10.75,0.07
19,10.74,0.07
19,10.69,0.07
19,10.67,0.07
19,10.56,0.07
19,10.48,0.08
19,10.48,0.07
19,10.77,0.07
19,10.65,0
19,10.72,0
19,11.05,0.14
19,11.14,0.23
19,11.29,0.3
19,11.46,0.36
19,11.54,0.39
19,11.69,0.42
19,11.86,0.44
19,11.91,0.45
19,11.96,0.5
19,12.12,0.47
19,12.24,0.46
19,12.39,0.48
19,12.51,0.48
19,12.61,0.53
19,12.66,0.53
19,12.69,0.57
19,12.7,0.59
19,12.75,0.58
19,12.84,0.53
19,13.02,0.61
19,13,0.64
19,12.98,0.68
19,13.04,0.69
19,13.07,0.7
19,13.07,0.72
19,13.02,0.72
19,13,0.72
19,12.93,0.72
19,12.89,0.73
19,12.88,0.72
19,12.85,0.72
19,12.84,0.72
19,12.84,0.72
19,12.83,0.72
19,12.87,0.71
19,12.88,0.7
19,12.88,0.71
19,12.85,0.7
19,12.94,0.71
19,12.99,0.7
19,13.11,0.71
19,13.09,0.7
19,12.95,0.71
19,12.91,0.72
19,12.89,0.71
19,12.87,0.72
19,12.89,0.72
19,12.88,0.71
19,12.86,0.72
19,12.9,0.72
19,12.91,0.73
19,12.95,0.72
19,12.87,0.72
19,12.96,0.72
19,13.15,0.72
19,13.7,0.79
19,14.17,0.89
19,14.46,0.99
19,14.95,1.07
19,15.12,1.14
19,15.38,1.2
19,15.58,1.22
19,15.63,1.28
19,15.87,1.3
19,16.07,1.32
19,16.11,1.34
19,16.18,1.33
19,16.24,1.37
19,16.3,1.37
19,16.28,1.38
19,16.27,1.38
19,16.32,1.39
19,16.32,1.38
19,16.31,1.39
19,16.32,1.4
19,16.33,1.38
19,16.33,1.39
19,16.31,1.41
19,16.32,1.41
19,16.38,1.4
19,16.39,1.4
19,16.37,1.4
19,16.33,1.41
19,16.29,1.4
19,16.3,1.42
19,16.23,1.39
19,16.23,1.4
19,16.18,1.4
19,16.16,1.39
19,16.12,1.39
19,16.14,1.39
19,16.13,1.39
19,16.15,1.4
19,16.11,1.39
19,16.11,1.38
19,16.1,1.39
19,16.09,1.4
19,16.08,1.4
19,16.07,1.4
19,16.06,1.42
19,16.06,1.42
19,15.97,1.41
19,15.97,1.42
19,15.95,1.41
19,15.97,1.42
19,15.93,1.4
19,15.95,1.42
19,15.91,1.42
19,15.91,1.38
19,15.92,1.41
19,15.94,1.39
19,15.93,1.4
19,15.99,1.42
19,16.06,1.46
19,16.66,1.54
19,17.11,1.64
19,17.24,1.7
19,17.36,1.76
19,17.43,1.76
19,17.52,1.77
19,17.65,1.82
19,17.69,1.82
19,17.73,1.82
19,17.82,1.85
19,17.84,1.86
19,17.9,1.85
19,17.92,1.86
19,17.95,1.88
19,18.05,1.87
19,18.22,1.86
19,18.31,1.87
19,18.32,1.88
19,18.42,1.87
19,18.4,1.88
19,18.41,1.88
19,18.41,1.89
19,18.41,1.9
19,18.4,1.88
19,18.38,1.89
19,18.4,1.9
19,18.41,1.89
19,18.45,1.87
19,18.5,1.87
19,18.48,1.87
19,18.46,1.89
19,18.48,1.89
19,18.35,1.88
19,18.28,1.88
19,18.25,1.87
19,18.27,1.87
19,18.22,1.89
19,18.17,1.9
19,18.08,1.91
19,18.11,1.9
19,18.1,1.89
19,18.08,1.88
19,18.1,1.88
19,17.99,1.89
19,18,1.88
19,17.97,1.88
19,17.94,1.89
19,17.91,1.9
19,17.84,1.86
19,17.84,1.89
19,17.83,1.88
19,17.9,1.88
19,17.87,1.9
19,17.89,1.88
19,17.87,1.89
19,17.94,1.87
19,18.03,1.89
19,18.1,1.88
19,18.16,1.87
19,18.28,1.88
19,19.37,1.92
19,20.09,2.07
19,20.52,2.54
19,20.93,2.65
19,21.22,2.79
19,21.31,2.87
19,21.46,2.91
19,21.6,2.95
19,21.7,2.96
19,21.83,2.97
19,22,2.99
19,22.02,3.05
19,22.04,3.05
19,22.18,3.04
19,22.23,3.04
19,22.21,3.02
19,22.2,3.09
19,22.21,3.07
19,22.23,2.98
19,22.21,3.06
19,22.12,3.03
19,22.08,3.03
19,22.12,3.01
19,22.18,3.05
19,22.22,3.02
19,22.24,3.01
19,22.18,3
19,22.19,3
19,22.2,3.03
19,22.18,3.06
19,22.15,3.05
19,22.22,3.05
19,22.24,2.99
19,22.24,3.07
19,22.17,3.03
19,22.15,3.05
19,22.19,3.03
19,22.07,3.01
19,21.97,3.03
19,21.95,3
19,21.95,2.99
19,21.93,3
19,22.08,2.99
19,22.07,3.03
19,22.05,2.99
19,22.06,3
19,22.06,2.97
19,22.22,2.96
19,22.31,3.02
19,22.32,2.99
19,22.31,3.01
19,22.28,2.99
19,22.24,2.98
19,22.31,2.97
19,22.35,3.01
19,22.42,3.04
19,22.53,3.02
19,22.56,3.03
19,22.68,3.03
19,22.81,3.03
19,23.53,3.24
19,24.1,3.58
19,24.39,3.78
19,24.45,3.92
19,24.56,4.08
19,24.66,4.14
19,24.62,4.14
19,24.78,4.14
19,24.9,4.15
19,24.97,4.17
19,25.18,4.19
19,25.31,4.19
19,25.42,4.2
19,25.37,4.21
19,25.5,4.2
19,25.52,4.22
19,25.54,4.21
19,25.54,4.2
19,25.57,4.21
19,25.61,4.21
19,25.63,4.22
19,25.54,4.21
19,25.55,4.18
19,25.58,4.19
19,25.6,4.2
19,25.6,4.21
19,25.7,4.17
19,25.72,4.19
19,25.64,4.2
19,25.56,4.2
19,25.46,4.15
19,25.5,4.17
19,25.53,4.18
19,25.54,4.2
19,25.57,4.19
19,25.57,4.19
19,25.59,4.19
19,25.59,4.21
19,25.6,4.19
19,25.62,4.21
19,25.61,4.23
19,25.63,4.21
19,25.64,4.2
19,25.5,4.18
19,25.55,4.17
19,25.53,4.21
19,25.56,4.18
19,25.71,4.19
19,25.76,4.16
19,25.77,4.19
19,25.84,4.2
19,25.83,4.2
19,25.75,4.19
19,25.72,4.18
19,25.69,4.22
19,25.71,4.18
19,25.7,4.19
19,25.76,4.19
19,26.02,4.19
19,26.41,4.22
19,27.2,4.38
19,28.5,4.77
19,29.83,5.28
19,30.63,5.61
19,31.19,5.79
19,31.32,5.92
19,31.54,5.95
19,31.55,6.03
19,31.19,6.09
19,31.24,6.1
19,31.06,6.09
19,31.02,6.11
19,31.24,6.1
19,31.31,6.1
19,31.31,6.11
19,31.33,6.07
19,31.36,6.09
19,31.43,6.08
19,31.43,6.13
19,31.44,6.12
19,31.52,6.12
19,31.56,6.14
19,31.45,6.12
19,31.29,6.12
19,31.01,6.1
19,30.73,6.1
19,30.75,6.12
19,30.77,6.1
19,30.89,6.12
19,30.91,6.14
19,30.96,6.08
19,30.81,6.13
19,30.79,6.12
19,30.8,6.1
19,30.88,6.11
19,30.98,6.09
19,31.08,6.1
19,31.12,6.1
19,31.13,6.06
19,31.17,6.08
19,31.19,6.13
19,31.15,6.09
19,31.05,6.09
19,31.06,6.1
19,31.09,6.09
19,31.12,6.1
19,31.16,6.09
19,31.22,6.08
19,31.2,6.12
19,31.21,6.14
19,31.27,6.09
19,31.27,6.09
19,31.33,6.1
19,31.35,6.12
19,31.24,6.15
19,31.13,6.04
19,31.32,6.13
19,31.75,6.11
19,32.12,6.12
19,32.51,6.13
19,33.24,6.34
19,35.6,6.78
19,38.64,7.43
19,39.45,7.94
19,40.46,8.32
19,40.59,8.48
19,40.65,8.53
19,40.66,8.53
19,40.35,8.63
19,40.38,8.6
19,40.39,8.62
19,40.32,8.61
19,40.13,8.6
19,40.04,8.63
19,40.08,8.62
19,40.03,8.67
19,40.14,8.62
19,40.17,8.61
19,40.18,8.61
19,40.3,8.63
19,40.13,8.65
19,39.74,8.65
19,39.98,8.62
19,40.74,8.65
19,40.8,8.62
19,40.72,8.64
19,40.66,8.63
19,40.74,8.62
19,40.82,8.63
19,40.89,8.6
19,41.25,8.59
19,41.23,8.63
19,41.09,8.62
19,41.01,8.59
19,40.94,8.64
19,40.39,8.64
19,39.98,8.67
19,39.88,8.63
19,39.96,8.62
19,40.25,8.66
19,40.56,8.65
19,40.54,8.63
19,40.57,8.66
19,40.75,8.66
19,40.82,8.66
19,40.67,8.67
19,40.61,8.69
19,40.71,8.69
19,40.72,8.66
19,41.07,8.62
19,41.33,8.62
19,41.44,8.64
19,40.9,8.65
19,40.79,8.66
19,40.53,8.65
19,40.32,8.65
19,39.85,8.61
20,11,0.01
20,11.1,0
20,11.51,0
20,11.43,0
20,11.44,0
20,11.41,0
20,11.23,0
20,11.05,0.01
20,11.05,0.03
20,11.06,0.02
20,11.06,0.03
20,11.04,0.03
20,10.97,0.03
20,10.98,0.04
20,10.96,0.05
20,11.01,0.05
20,11.02,0.06
20,11,0.06
20,11.03,0.06
20,11.04,0.07
20,11.34,0.06
20,11.32,0.06
20,11.32,0.05
20,11.42,0.05
20,11.51,0.05
20,11.49,0.05
20,11.49,0.04
20,11.5,0.06
20,11.49,0.06
20,11.73,0.05
20,11.79,0.04
20,11.75,0.05
20,11.2,0.05
20,11.02,0.07
20,10.95,0.08
20,11.12,0.06
20,11.2,0.06
20,11.19,0.06
20,11.23,0.07
20,11.32,0.05
20,11.06,0.07
20,11.05,0.07
20,11.31,0.08
20,11.31,0.07
20,11.3,0.04
20,11.26,0.05
20,11.23,0.06
20,11.35,0.03
20,11.13,0.03
20,11.11,0.04
20,11.27,0.03
20,11.26,0.03
20,11.25,0.04
20,10.82,0.05
20,10.78,0.03
20,11,0.02
20,11.04,0.02
20,11.02,0.01
20,11,0.01
20,11.16,0.01
20,11.44,0.02
20,11.46,0.04
20,11.33,0.03
20,11.35,0.03
20,11.43,0.02
20,11.51,0.02
20,11.09,0
20,11.02,0.03
20,11.03,0.12
20,11.42,0.18
20,11.8,0.25
20,11.84,0.33
20,11.88,0.39
20,11.89,0.42
20,11.91,0.43
20,12,0.45
20,12.38,0.48
20,12.55,0.5
20,12.73,0.48
20,12.82,0.49
20,12.93,0.48
20,12.99,0.5
20,12.98,0.51
20,13.05,0.52
20,13,0.55
20,13,0.57
20,13.08,0.54
20,13.02,0.59
20,12.95,0.62
20,12.93,0.62
20,13.05,0.67
20,13.02,0.69
20,13.04,0.69
20,13.06,0.67
20,13.16,0.69
20,13.16,0.69
20,13.14,0.71
20,13.14,0.71
20,13.38,0.74
20,13.36,0.74
20,13.24,0.74
20,13.23,0.74
20,13.16,0.73
20,13.14,0.73
20,13.2,0.73
20,13.17,0.73
20,13.11,0.74
20,13.04,0.74
20,13.01,0.73
20,13.06,0.74
20,13.07,0.73
20,13.05,0.73
20,13.01,0.72
20,12.99,0.73
20,12.96,0.73
20,12.94,0.72
20,12.92,0.72
20,12.9,0.73
20,12.99,0.71
20,13.01,0.73
20,13.06,0.73
20,13.04,0.73
20,13.02,0.72
20,13.13,0.73
20,13.16,0.74
20,13.25,0.74
20,13.4,0.76
20,14.02,0.85
20,14.53,0.96
20,15.02,1.05
20,15.27,1.12
20,15.39,1.21
20,15.52,1.24
20,15.71,1.29
20,15.84,1.31
20,15.92,1.37
20,16.03,1.37
20,16.14,1.38
20,16.2,1.39
20,16.26,1.4
20,16.45,1.4
20,16.48,1.4
20,16.5,1.41
20,16.57,1.42
20,16.59,1.41
20,16.54,1.41
20,16.56,1.42
20,16.54,1.43
20,16.56,1.42
20,16.64,1.43
20,16.59,1.42
20,16.56,1.44
20,16.54,1.41
20,16.5,1.43
20,16.41,1.43
20,16.34,1.43
20,16.26,1.41
20,16.22,1.4
20,16.23,1.42
20,16.22,1.42
20,16.2,1.41
20,16.19,1.42
20,16.17,1.43
20,16.23,1.42
20,16.29,1.42
20,16.3,1.42
20,16.28,1.43
20,16.14,1.42
20,16.13,1.45
20,16.18,1.42
20,16.15,1.43
20,16.13,1.42
20,16.12,1.42
20,16.09,1.41
20,16.11,1.44
20,16.08,1.41
20,16.04,1.41
20,15.93,1.43
20,15.89,1.43
20,15.85,1.43
20,15.81,1.4
20,15.75,1.43
20,15.73,1.44
20,15.73,1.43
20,15.75,1.42
20,15.76,1.45
20,15.86,1.43
20,16.2,1.47
20,16.73,1.56
20,17.04,1.65
20,17.22,1.69
20,17.38,1.76
20,17.51,1.76
20,17.57,1.79
20,17.59,1.81
20,17.59,1.84
20,17.69,1.83
20,17.8,1.84
20,17.86,1.88
20,17.88,1.88
20,18,1.87
20,18.13,1.86
20,18.21,1.87
20,18.21,1.88
20,18.24,1.89
20,18.24,1.89
20,18.28,1.9
20,18.26,1.89
20,18.25,1.9
20,18.38,1.9
20,18.4,1.86
20,18.39,1.89
20,18.42,1.88
20,18.45,1.9
20,18.36,1.89
20,18.34,1.88
20,18.3,1.9
20,18.29,1.89
20,18.33,1.89
20,18.35,1.9
20,18.36,1.88
20,18.35,1.89
20,18.29,1.89
20,18.27,1.9
20,18.29,1.89
20,18.27,1.89
20,18.24,1.89
20,18.26,1.88
20,18.18,1.87
20,18.17,1.9
20,18.12,1.89
20,18.08,1.88
20,18.08,1.89
20,18.07,1.89
20,18.08,1.89
20,18.08,1.87
20,18.07,1.89
20,18.08,1.87
20,18.09,1.88
20,18.1,1.89
20,18.12,1.87
20,18.2,1.88
20,18.2,1.88
20,18.24,1.89
20,18.28,1.89
20,18.36,1.89
20,18.45,1.88
20,18.98,1.9
20,19.74,2.19
20,20.32,2.45
20,20.98,2.63
20,21.29,2.75
20,21.51,2.76
20,21.61,2.88
20,21.68,2.92
20,21.73,2.95
20,21.89,3
20,22.05,2.99
20,22.07,3.02
20,22.11,3.05
20,22.13,3.01
20,22.05,2.99
20,22.04,3.05
20,22.01,3.04
20,22.03,3.01
20,22.06,3.01
20,22.05,3.03
20,22.08,3.03
20,22.1,2.98
20,22.07,3
20,22.07,2.96
20,22.08,3.01
20,22,2.98
20,21.92,3.01
20,21.86,2.99
20,22.02,3.01
20,22.04,3
20,22.03,3.02
20,22.01,2.98
20,22.03,2.96
20,22.03,3.01
20,22.04,3.03
20,22.01,3.01
20,22.01,3
20,22.06,2.99
20,22.02,3.02
20,22.03,2.99
20,22.02,3.02
20,22.17,3
20,22.2,3.02
20,22.22,2.97
20,22.01,3
20,22.02,3.02
20,22.16,3.07
20,22.11,3.04
20,21.94,2.97
20,21.93,3.01
20,21.89,2.99
20,21.96,3
20,21.96,3
20,21.94,3
20,22.04,3.04
20,22.1,3.01
20,22.18,2.99
20,22.37,3.01
20,22.52,3.01
20,22.74,3.06
20,23.45,3.27
20,24.1,3.56
20,24.42,3.78
20,24.53,4
20,24.73,4.09
20,24.95,4.14
20,24.93,4.15
20,24.92,4.19
20,25.07,4.22
20,25.17,4.2
20,25.2,4.18
20,25.15,4.15
20,25.07,4.2
20,25.02,4.21
20,25.19,4.21
20,25.26,4.18
20,25.38,4.17
20,25.53,4.18
20,25.56,4.19
20,25.58,4.17
20,25.61,4.19
20,25.63,4.18
20,25.64,4.2
20,25.5,4.19
20,25.44,4.2
20,25.47,4.19
20,25.51,4.16
20,25.4,4.23
20,25.24,4.21
20,25.23,4.22
20,25.38,4.2
20,25.51,4.2
20,25.55,4.22
20,25.54,4.23
20,25.36,4.18
20,25.4,4.2
20,25.48,4.19
20,25.53,4.19
20,25.62,4.16
20,25.63,4.17
20,25.65,4.17
20,25.66,4.19
20,25.54,4.19
20,25.42,4.17
20,25.37,4.18
20,25.39,4.17
20,25.43,4.19
20,25.52,4.19
20,25.46,4.18
20,25.53,4.2
20,25.44,4.17
20,25.37,4.17
20,25.33,4.18
20,25.54,4.18
20,25.7,4.17
20,25.95,4.19
20,26.2,4.19
20,26.44,4.28
20,27.3,4.55
20,28.07,5.06
20,28.32,5.49
20,28.59,5.73
20,28.8,5.86
20,29.01,5.96
20,29.26,5.99
20,29.51,6.07
20,29.71,6.04
20,30.07,6.07
20,30.21,6.09
20,30.17,6.1
20,30.13,6.11
20,30.15,6.11
20,30.27,6.08
20,30.3,6.13
20,30.15,6.13
20,30.08,6.09
20,30.17,6.05
20,30.16,6.05
20,30.25,6.07
20,30.55,6.11
20,30.53,6.12
20,30.62,6.13
20,30.53,6.14
20,30.53,6.14
20,30.46,6.14
20,30.48,6.1
20,30.47,6.14
20,30.52,6.11
20,30.58,6.13
20,30.55,6.13
20,30.59,6.11
20,30.55,6.09
20,30.57,6.12
20,30.55,6.12
20,30.35,6.14
20,30.36,6.13
20,30.41,6.13
20,30.52,6.08
20,30.51,6.11
20,30.54,6.1
20,30.46,6.1
20,30.3,6.11
20,30.1,6.1
20,30.12,6.11
20,30.19,6.1
20,30.22,6.08
20,30.35,6.07
20,30.4,6.07
20,30.35,6.03
20,30.39,6.12
20,30.44,6.1
20,30.4,6.1
20,30.4,6.11
20,30.55,6.12
20,30.61,6.15
20,30.73,6.11
20,30.99,6.12
20,31.27,6.14
20,31.62,6.08
20,32.1,6.26
20,32.89,6.62
20,35.18,7.35
20,36.83,7.92
20,37.19,8.33
20,37.07,8.44
20,37.09,8.55
20,37.38,8.55
20,37.32,8.59
20,37.22,8.6
20,37.14,8.68
20,37.24,8.62
20,37.19,8.57
20,37.29,8.62
20,37.31,8.63
20,37.38,8.68
20,37.39,8.65
20,37.43,8.62
20,37.39,8.64
20,37.28,8.59
20,37.33,8.66
20,37.42,8.66
20,37.4,8.58
20,37.59,8.62
20,37.6,8.63
20,37.53,8.66
20,37.59,8.64
20,37.33,8.67
20,37.34,8.66
20,37.32,8.66
20,37.28,8.65
20,37.32,8.64
20,37.35,8.61
20,37.5,8.6
20,37.43,8.66
20,37.37,8.63
20,37.39,8.63
20,37.47,8.6
20,37.11,8.57
20,37.24,8.66
20,37.37,8.65
20,37.33,8.67
20,37.2,8.62
20,37.27,8.67
20,37.22,8.63
20,37.18,8.63
20,37.25,8.64
20,37.25,8.57
20,37.38,8.65
20,37.39,8.67
20,37.4,8.65
20,37.47,8.69
20,37.39,8.67
20,37.35,8.65
20,37.46,8.64
25,11.42,0.08
25,11.41,0.11
25,11.39,0.07
25,11.43,0.07
25,11.5,0.05
25,11.35,0.04
25,10.82,0.03
25,10.7,0.06
25,10.67,0.05
25,11.24,0.08
25,11.22,0.06
25,11.16,0.07
25,11.15,0.05
25,11.13,0.05
25,11.13,0.08
25,11.12,0.05
25,11.11,0
25,11.17,0
25,11.16,0
25,11.15,0
25,10.87,0
25,10.76,0
25,10.76,0
25,10.97,0
25,10.96,0
25,10.95,0
25,10.86,0
25,10.85,0
25,10.81,0
25,10.82,0
25,10.8,0
25,10.67,0
25,10.64,0
25,10.81,0.02
25,10.77,0.01
25,10.75,0
25,10.57,0
25,10.5,0
25,10.5,0.01
25,10.65,0.01
25,10.65,0
25,10.7,0.01
25,10.73,0.03
25,11.07,0.03
25,11.2,0.02
25,11.22,0.01
25,11.2,0.01
25,10.98,0.02
25,11.23,0.04
25,11.16,0.03
25,10.82,0.01
25,10.86,0
25,10.88,0
25,10.83,0
25,10.77,0
25,10.76,0.02
25,10.92,0.04
25,11.3,0.02
25,11.3,0.02
25,11.6,0
25,11.61,0.01
25,11.41,0.02
25,11.27,0.02
25,11.23,0.02
25,11.24,0.05
25,11.27,0.04
25,11.28,0
25,11.03,0.02
25,11.38,0.11
25,11.47,0.21
25,11.6,0.25
25,11.72,0.3
25,11.86,0.38
25,12.16,0.41
25,12.63,0.46
25,13.03,0.44
25,13.03,0.45
25,12.86,0.48
25,12.78,0.45
25,12.78,0.47
25,12.78,0.46
25,12.76,0.47
25,12.79,0.51
25,12.77,0.54
25,12.74,0.54
25,12.73,0.61
25,12.77,0.64
25,12.78,0.66
25,12.82,0.67
25,12.8,0.69
25,12.92,0.7
25,12.91,0.71
25,12.92,0.72
25,12.88,0.71
25,12.89,0.72
25,12.91,0.72
25,12.94,0.72
25,12.95,0.71
25,12.91,0.72
25,13.26,0.73
25,13.36,0.72
25,13.29,0.72
25,13.1,0.72
25,13.08,0.71
25,13.07,0.72
25,13.08,0.73
25,12.99,0.71
25,12.92,0.73
25,12.92,0.72
25,12.9,0.71
25,12.95,0.71
25,13.04,0.72
25,13.01,0.72
25,13,0.72
25,13.03,0.72
25,13.04,0.72
25,13.03,0.71
25,13.01,0.71
25,12.99,0.7
25,13.08,0.71
25,13.09,0.72
25,13.07,0.71
25,13.09,0.69
25,13.1,0.7
25,13.15,0.71
25,13.25,0.72
25,13.64,0.73
25,14.13,0.81
25,14.55,0.92
25,15.06,1.02
25,15.22,1.11
25,15.56,1.17
25,15.75,1.23
25,15.91,1.26
25,15.96,1.27
25,16.03,1.31
25,16.1,1.33
25,16.3,1.33
25,16.4,1.34
25,16.38,1.36
25,16.44,1.36
25,16.42,1.36
25,16.41,1.37
25,16.53,1.4
25,16.52,1.4
25,16.43,1.4
25,16.44,1.4
25,16.48,1.38
25,16.52,1.37
25,16.58,1.38
25,16.55,1.39
25,16.5,1.39
25,16.48,1.37
25,16.47,1.38
25,16.42,1.38
25,16.4,1.37
25,16.46,1.36
25,16.45,1.39
25,16.27,1.38
25,16.27,1.4
25,16.25,1.39
25,16.23,1.39
25,16.35,1.4
25,16.35,1.4
25,16.33,1.41
25,16.34,1.42
25,16.18,1.39
25,16.18,1.38
25,16.19,1.38
25,16.17,1.41
25,16.18,1.4
25,16.26,1.4
25,16.15,1.39
25,16.09,1.39
25,16.08,1.38
25,16.03,1.39
25,16.16,1.4
25,16.16,1.41
25,16.17,1.42
25,16.11,1.43
25,16.04,1.39
25,16.02,1.42
25,15.99,1.43
25,16.1,1.42
25,16.73,1.43
25,17.03,1.56
25,17.21,1.63
25,17.31,1.68
25,17.53,1.72
25,17.75,1.73
25,17.81,1.78
25,17.9,1.79
25,18,1.8
25,18.12,1.83
25,18.2,1.83
25,18.42,1.84
25,18.53,1.84
25,18.57,1.83
25,18.56,1.87
25,18.62,1.86
25,18.62,1.87
25,18.66,1.86
25,18.72,1.85
25,18.86,1.84
25,18.92,1.87
25,18.94,1.87
25,18.87,1.87
25,18.87,1.86
25,18.88,1.87
25,18.8,1.88
25,18.74,1.89
25,18.81,1.91
25,18.79,1.88
25,18.85,1.87
25,18.88,1.88
25,18.89,1.87
25,18.76,1.88
25,18.78,1.88
25,18.73,1.86
25,18.68,1.9
25,18.67,1.9
25,18.67,1.88
25,18.71,1.86
25,18.66,1.87
25,18.65,1.87
25,18.61,1.87
25,18.57,1.85
25,18.52,1.85
25,18.5,1.87
25,18.49,1.86
25,18.51,1.87
25,18.5,1.87
25,18.55,1.85
25,18.54,1.87
25,18.53,1.86
25,18.54,1.87
25,18.52,1.88
25,18.53,1.86
25,18.53,1.86
25,18.57,1.87
25,18.55,1.87
25,18.61,1.87
25,18.65,1.89
25,18.75,1.87
25,19,1.88
25,19.69,1.91
25,20.59,1.99
25,21.04,2.51
25,21.51,2.65
25,21.79,2.78
25,21.85,2.81
25,21.91,2.89
25,22.01,2.92
25,22.16,2.89
25,22.22,2.9
25,22.28,2.99
25,22.36,3.01
25,22.46,3
25,22.49,3.01
25,22.42,3.03
25,22.43,2.99
25,22.49,3.01
25,22.48,2.97
25,22.49,3.01
25,22.47,2.94
25,22.47,2.96
25,22.32,2.99
25,22.33,2.98
25,22.34,2.96
25,22.33,3
25,22.36,2.97
25,22.34,2.98
25,22.37,2.89
25,22.33,3
25,22.32,3
25,22.33,3.01
25,22.34,3.01
25,22.29,3
25,22.27,2.97
25,22.28,2.99
25,22.32,2.99
25,22.33,3.01
25,22.31,3.03
25,22.32,3.02
25,22.32,3.03
25,22.31,2.99
25,22.31,2.97
25,22.32,2.98
25,22.35,3.02
25,22.36,3
25,22.35,2.98
25,22.35,3.01
25,22.35,3.01
25,22.38,3.01
25,22.38,2.96
25,22.38,3.02
25,22.37,2.99
25,22.3,3
25,22.32,2.99
25,22.31,2.98
25,22.41,2.99
25,22.46,2.99
25,22.53,3.01
25,22.62,2.97
25,22.71,2.98
25,23.17,3.02
25,23.76,3.21
25,24.12,3.51
25,24.26,3.74
25,24.7,3.87
25,24.87,3.96
25,24.92,4.08
25,24.87,4.12
25,24.82,4.14
25,24.84,4.13
25,25.06,4.14
25,25.46,4.16
25,25.65,4.14
25,25.73,4.15
25,25.73,4.16
25,25.74,4.15
25,25.73,4.12
25,25.77,4.16
